HM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,P3_F_BB_nCi_2_NS4_H_A_KA_h_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,MX_F_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,MX_F_AB_nCi_2_SS1_n_X_NSRW_e_MAS,RA_B_AB_nCi_2_NS6_H_n_D_SRW_m-e_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,HM_F_BB_nCi_2_NS4_H_A_SRW_e_MAS,MN_B_AB_nCi_2_NS1_T_NSRW_c-m_MAS,RA_Q_AB_nCi_2_NS5_H_n_D_SRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_NSRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,HM_F_BB_nCi_2_NS5_H_A_SRW_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_LGP[1-3]_h_MAS,SD_B_AB_nCi_2_MP5_T_LGP[2-4]_e-p_MAS,MX_F_AB_nCi_2_SS1_A_LGP[1]_e_MAS,SD_B_AB_nCi_2_MP7_T_LGP[2-4]_e-p_MAS,MX_Q_AB_nCi_2_SS1_A_LGP[1]_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS5_H_A_LGP[1_2_6]_h_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_KA_h_MAS,GM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,classreal
0.311040138,78.48851439,1664.96,644.7325169,5727.4624,1.71625,1.71625,2217.879858,858.8430132,31.7604265,-0.644268355,1751.3728,4.845,4.845,56.43627361,69.01400259,0.068822769,2.35375,0.091197852,6.783,223.3856032,78.48851439,0.341673611,active
0.321397872,68.64257983,1664.96,644.7325169,5727.4624,1.2575,1.2575,2217.879858,858.8430132,34.42170286,-0.554216273,1751.3728,3.6465,3.6465,70.73354182,61.30465699,0.076152083,1.92,0.101855293,6.03075,213.1126159,68.64257983,0.344708517,active
0.292132584,71.9872568,1664.96,644.7325169,5727.4624,1.71625,1.71625,2217.879858,858.8430132,31.18109744,-0.644155861,1751.3728,4.845,4.845,50.84824464,63.43275935,0.064862416,2.35375,0.085576471,6.783,210.7010912,71.9872568,0.327238755,active
0.226083206,77.26062975,1355.36,524.844239,4662.4384,1.035416667,1.035416667,1805.464182,699.1408,35.79225995,-0.717882505,1562.0352,2.924,2.924,63.35807165,68.92230637,0.125766731,1.354166667,0.165339492,4.0205,243.2686982,77.26062975,0.278040775,active
0.231522722,76.56680858,1355.36,524.844239,4662.4384,1.035416667,1.035416667,1805.464182,699.1408,36.63370236,-0.717882505,1562.0352,2.924,2.924,65.31229491,67.77438267,0.110935355,1.354166667,0.14861788,4.0205,237.8222109,76.56680858,0.284765929,active
0.242685764,76.76547434,1355.36,524.844239,4662.4384,1.123125,1.123125,1805.464182,699.1408,37.59366272,-0.718394658,1562.0352,3.2895,3.2895,68.77348848,67.89835537,0.102428509,1.60125,0.136036847,4.93425,237.4162864,76.76547434,0.295042812,active
0.314426163,73.98857163,1355.36,524.844239,4662.4384,1.491458333,1.491458333,1805.464182,699.1408,43.0322187,-0.815508989,1562.0352,4.0375,4.0375,88.49432271,63.4075946,0.134686822,1.784166667,0.172952838,5.117,213.1350487,73.98857163,0.362069688,active
0.317032825,69.27496503,1355.36,524.844239,4662.4384,1.491458333,1.491458333,1805.464182,699.1408,44.37492892,-0.814431161,1562.0352,4.0375,4.0375,94.00661938,58.77279685,0.120847371,1.784166667,0.157780003,5.117,197.4647689,69.27496503,0.358940338,active
0.256839266,72.7732937,1345.04,520.8479631,4626.9376,1.871458333,1.871458333,1791.716993,693.8173929,33.53502728,-0.818252049,1562.0352,5.0065,5.0065,58.83091653,66.93972945,0.143595095,2.030833333,0.164040651,5.491,255.1579928,72.7732937,0.306151477,active
0.231958736,26.33010246,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,23.4001698,-0.545783161,1668.5376,3.2895,3.2895,24.7695119,19.05394617,0.095424778,1.60125,0.110368578,4.93425,47.87647987,26.33010246,0.258756132,active
0.236845527,23.60389251,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,23.4001698,-0.545783161,1668.5376,3.2895,3.2895,24.7695119,17.31511839,0.181766288,1.60125,0.210885215,4.93425,43.65798293,23.60389251,0.263987612,active
0.240624372,22.95347748,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,23.4001698,-0.545782905,1668.5376,3.2895,3.2895,24.7695119,16.97440024,0.090253834,1.60125,0.112891973,4.93425,42.5419905,22.95347748,0.268054378,active
0.229955804,23.56564568,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,22.19509966,-0.545765938,1834.208,3.2895,3.2895,21.9142983,17.21230822,0.085950696,1.60125,0.105172826,4.93425,46.64818055,23.56564568,0.260060777,active
0.228724277,23.744237,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,22.19509966,-0.545765938,1834.208,3.2895,3.2895,21.9142983,17.38338135,0.086596499,1.60125,0.106257206,4.93425,47.71140312,23.744237,0.258990848,active
0.274390283,29.62981084,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,24.5103615,-0.545765938,1668.5376,3.2895,3.2895,28.55621346,23.00950194,0.087288475,1.60125,0.106507307,4.93425,72.569519,29.62981084,0.309141395,active
0.266396613,32.10839241,1541.12,596.7772058,5301.4528,1.39375,1.39375,2052.913588,794.9621279,25.80356321,-0.656634941,1668.5376,3.83775,3.83775,28.38826812,25.51347385,0.094788404,1.7125,0.114197088,4.93425,83.81963841,32.10839241,0.303919458,active
0.266379162,34.89953421,1541.12,596.7772058,5301.4528,1.39375,1.39375,2052.913588,794.9621279,25.80356321,-0.656043351,1668.5376,3.83775,3.83775,28.38826812,27.98943396,0.096653705,1.7125,0.116527517,4.93425,94.99450416,34.89953421,0.303592365,active
0.245801513,43.39676342,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,24.26010071,-0.657347909,1834.208,3.2895,3.2895,24.75887114,36.53927255,0.105581288,1.60125,0.125180517,4.93425,139.5060741,43.39676342,0.280900812,active
0.265468477,25.86152469,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,24.1938064,-0.545765938,1668.5376,9.247933333,9.247933333,28.34020587,19.62652237,0.08831204,4.679375,0.104581681,15.3482,56.84133867,25.86152469,0.294698792,active
0.269446558,34.48570006,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,25.6844514,-0.545765079,1668.5376,3.2895,3.2895,29.56204549,28.06623861,0.097178441,1.60125,0.118358355,4.93425,86.58459489,34.48570006,0.301367726,active
0.248992835,24.78604954,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,23.61671881,-0.54576593,1668.5376,3.2895,3.2895,26.1557158,18.4471088,0.084314565,1.60125,0.10398569,4.93425,46.22391006,24.78604954,0.2734882,active
0.207610053,40.901976,1376,532.8367909,4733.44,0.74875,0.74875,1832.958561,709.7876142,25.35653367,-0.575189652,1562.0352,2.193,2.193,45.74207112,37.74510784,0.102481065,1.0675,0.133989152,3.2895,131.103134,40.901976,0.241703812,active
0.191302284,44.79298257,1376,532.8367909,4733.44,0.74875,0.74875,1832.958561,709.7876142,26.2181098,-0.585877243,1562.0352,2.193,2.193,46.340013,38.73255747,0.080309264,1.0675,0.110122976,3.2895,145.1842824,44.79298257,0.219980085,active
0.270807864,47.44450507,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,27.78372949,-0.651720272,1834.208,3.83775,3.83775,29.59700936,37.76048996,0.227362846,1.7125,0.275186105,4.93425,123.558203,47.44450507,0.321719075,active
0.255951343,50.83465905,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,26.23478252,-0.651742636,1834.208,3.83775,3.83775,28.52886979,40.27467118,0.221109933,1.7125,0.26114105,4.93425,140.7526553,50.83465905,0.312061735,active
0.259076465,53.45276012,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,28.30246035,-0.651743641,1834.208,3.83775,3.83775,31.87944555,42.79701079,0.226550821,1.7125,0.264388401,4.93425,146.2466581,53.45276012,0.318597098,active
0.292482088,65.9518526,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,34.23175785,-0.704140949,1834.208,3.83775,3.83775,35.06532805,53.70184206,0.13639186,1.7125,0.168515763,4.93425,175.7162697,65.9518526,0.351884762,active
0.324437636,66.24156245,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,37.56211337,-0.704138728,1834.208,3.83775,3.83775,42.08380087,53.64620372,0.152279036,1.7125,0.185086505,4.93425,173.1087478,66.24156245,0.388512025,active
0.195924156,33.40795077,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,21.73807704,-0.594499306,1834.208,2.193,2.193,23.69426517,27.49839942,0.183120586,1.0675,0.235173806,3.2895,77.46347839,33.40795077,0.212511144,active
0.238173231,39.75749957,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,27.35884542,-0.651990498,1834.208,3.83775,3.83775,37.60165695,32.15044903,0.192763244,1.7125,0.245823163,4.93425,99.92273411,39.75749957,0.2684406,active
0.270764894,41.5825169,0,0,0,1.39375,1.39375,0,0,33.50131579,-0.656345719,0,3.83775,3.83775,87.09408382,34.14366315,0.18568504,1.7125,0.233429495,4.93425,109.8372417,41.5825169,0.292684995,active
0.33687554,74.51999871,780.88,302.3848788,2686.2272,1.875416667,1.875416667,1040.203983,402.8044711,40.45248119,-0.594499306,982.1888,5.810833333,5.810833333,115.9062827,60.65732816,0.186106926,2.88875,0.234373703,9.2967,215.4371218,74.51999871,0.396220878,active
0.287119029,37.3453999,553.28,212.2451118,1681.9712,0.74875,0.74875,645.22514,247.5164148,28.6376662,-0.594499306,572.9792,2.193,2.193,69.0174563,30.77977825,0.182461754,1.0675,0.231121001,3.2895,93.62840685,37.3453999,0.306484937,active
0.222408276,28.49546184,0,0,0,0.74875,0.74875,0,0,28.29,-0.594499317,0,2.193,2.193,80.155,23.79786282,0.170895756,1.0675,0.20935791,3.2895,76.3247979,28.49546184,0.222408276,active
0.23591596,41.61733457,1658.08,642.068333,5703.7952,0.96375,0.96375,2208.715065,855.2940751,27.4796416,-0.657700972,1834.208,2.74125,2.74125,37.80091716,36.81179788,0.191517787,1.2825,0.239879518,3.83775,136.6911646,41.61733457,0.260089753,active
0.271727893,36.23846632,0,0,0,1.39375,1.39375,0,0,33.50131579,-0.656345719,0,3.83775,3.83775,87.09408382,30.81080534,0.180100022,1.7125,0.223296033,4.93425,104.5414059,36.23846632,0.293623865,active
0.273292973,35.47525825,0,0,0,1.39375,1.39375,0,0,33.50131579,-0.656368654,0,3.83775,3.83775,87.09408382,30.25210812,0.18183716,1.7125,0.226117637,4.93425,102.1056359,35.47525825,0.296582919,active
0.270338126,28.31712482,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,27.84706449,-0.594499317,1654.2464,9.247933333,9.247933333,66.73438576,23.22471262,0.1735915,4.679375,0.219464007,15.3482,74.62515641,28.31712482,0.281392586,active
0.285867541,32.29121115,553.28,212.2451118,1681.9712,0.74875,0.74875,645.22514,247.5164148,28.6376662,-0.594499317,572.9792,2.193,2.193,69.0174563,27.06595272,0.177768901,1.0675,0.220816111,3.2895,89.00710367,32.29121115,0.30387925,active
0.292702377,60.23908058,0,0,0,2.188125,2.188125,0,0,37.01376268,-0.748039853,0,5.814,5.814,102.8099302,56.89322247,0.18948863,2.3475,0.234860067,6.2985,216.9095938,60.23908058,0.316974749,active
0.266255779,82.27560165,431.68,165.5978345,1312.3072,0.50875,0.50875,503.4174169,193.1172028,36.6854984,-0.134919878,425.1136,1.4535,1.4535,93.52443791,80.4645742,0.123168308,0.8275,0.132469769,2.4225,359.4126958,82.27560165,0.270969556,active
0.170348114,46.97992393,0,0,0,1.048125,1.048125,0,0,15.15517961,-0.768597396,0,2.907,2.907,12.03872465,38.26108148,0.107190973,1.2075,0.138772563,3.47225,121.920588,46.97992393,0.284602269,active
0.306012401,66.62367009,1850.72,716.6654837,6366.4768,3.33375,3.33375,2465.329264,954.6643411,26.25458241,-1.12156757,1952.544,9.852375,9.852375,36.00202206,58.71592818,0.199732953,2.898333333,0.234546151,9.232733333,171.4325493,66.62367009,0.380893035,active
0.255236159,102.0716589,1345.04,520.8479631,4626.9376,1.238125,1.238125,1791.716993,693.8173929,28.84594096,-0.677886891,1562.0352,3.3915,3.3915,48.40666591,88.0162875,0.373092297,1.3975,0.468101221,3.876,285.2554963,102.0716589,0.294020468,active
0.297342755,84.80528326,1351.92,523.512147,4650.6048,1.238125,1.238125,1800.881786,697.366331,29.07979682,-0.677845794,1562.0352,3.3915,3.3915,48.83141523,70.38919711,0.282740166,1.69125,0.35902523,5.4325625,223.850826,84.80528326,0.332727557,active
0.356927823,108.140512,726.56,278.717482,2208.7424,1.450625,1.450625,847.3011454,325.035292,48.77134474,-0.740656531,600.704,4.0375,4.0375,117.9107523,102.0149545,0.155176577,1.71625,0.208919526,4.845,359.7562295,108.140512,0.370555393,active
0.32707501,138.082972,684,262.390935,2079.36,1.64875,1.64875,797.6684423,305.9955678,41.81976782,-0.599139474,545.2544,4.7329,4.7329,89.60772155,124.0340218,0.213106476,2.008333333,0.25554624,5.826033333,425.9374291,138.082972,0.335673931,active
0.340138856,61.50170181,994.08,381.3414922,3022.0032,1.712083333,1.712083333,1159.278136,444.7135585,18.12221899,-0.766960525,804.0192,4.956466667,4.956466667,18.29745655,50.93745164,0.304123927,2.198333333,0.386828675,6.434666667,151.6013023,61.50170181,0.490830778,active
0.370188031,103.2358873,1334.72,516.8516871,4591.4368,1.61,1.61,1777.969804,688.4939858,33.5873833,-0.672264439,1562.0352,4.522,4.522,64.08618619,87.4638403,0.329757924,2.14125,0.393176405,6.137,288.0687941,103.2358873,0.399097547,active
0.362735433,49.96981872,0,0,0,1.39375,1.39375,0,0,40.89895089,-0.659195031,0,3.83775,3.83775,94.88288803,42.48103816,0.268877936,1.7125,0.347391069,4.93425,141.9969348,49.96981872,0.401759272,active
0.503248308,92.75043218,994.08,381.3414922,3022.0032,1.618125,1.618125,1159.278136,444.7135585,37.62343922,-0.766431652,804.0192,4.633466667,4.633466667,76.23359636,82.62404516,0.178771456,2.071666667,0.216077,6.111666667,301.7834552,92.75043218,0.52705506,active
0.368363225,93.03874694,708.32,271.7203904,2153.2928,1.428125,1.428125,826.0299869,316.8754102,35.89806728,-0.661054543,656.1536,3.876,3.876,70.91770584,80.32164655,0.340838578,1.6325,0.436782366,4.93425,262.5937641,93.03874694,0.384560405,active
0.298773687,133.6312912,1401.44,537.6098712,4260.3776,1.71625,1.71625,1634.334008,626.9509189,27.5952705,-0.701577706,1108.992,4.845,4.845,31.57096165,118.8807995,0.174495382,2.35375,0.224756812,6.783,391.3643432,133.6312912,0.358290651,active
0.59631962,152.4111005,632.32,242.5658421,1922.2528,1.631875,1.631875,737.40016,282.8759027,39.81268452,-0.561998516,554.496,4.743,4.743,82.2217579,125.2445793,0.195032309,2.505,0.221012906,7.554375,433.9996993,152.4111005,0.667853974,active
0.483645037,125.7050367,632.32,242.5658421,1922.2528,1.631875,1.631875,737.40016,282.8759027,37.38050169,-0.571368427,554.496,4.743,4.743,75.95208049,106.9364832,0.154127269,2.42875,0.229148078,7.35675,371.6478057,125.7050367,0.516337883,active
0.414713303,95.26354603,0,0,0,3.455416667,3.455416667,0,0,58.05,-1.206818819,0,10.0001875,10.0001875,206.4,82.48501353,0.179895327,1.863333333,0.218962347,5.9168,252.9592054,95.26354603,0.414713303,active
0.416175827,63.65432524,0,0,0,1.199791667,1.199791667,0,0,34.13227172,-0.723959681,0,3.23,3.23,59.41736249,48.57471623,0.383007229,1.334166667,0.4469463,3.7145,163.6665061,63.65432524,0.460092071,active
0.338999195,57.05282001,1018.4,390.6709476,3095.936,1.585416667,1.585416667,1187.639681,455.5934009,29.43238544,-0.559418151,794.7776,4.633466667,4.633466667,55.19885225,47.63977253,0.211350063,2.071666667,0.242491259,6.111666667,138.8303972,57.05282001,0.347411577,active
0.436893955,70.42852843,939.36,360.3502174,2855.6544,1.66,1.66,1095.464661,420.2339131,29.97322317,-0.55228141,711.6032,4.777,4.777,63.62518979,66.11523081,0.277624214,2.40375,0.323896424,7.1655,198.2601473,70.42852843,0.448460715,active
0.399404901,104.5956733,738.72,283.3822098,2245.7088,1.66,1.66,861.4819177,330.4752132,32.7039386,-0.513508938,600.704,4.777,4.777,70.28415532,97.89695528,0.172955165,2.40375,0.209986734,7.1655,331.8641285,104.5956733,0.406744492,active
0.280128539,65.48596162,1382.88,535.5009748,4757.1072,0.4275,0.4275,1842.123353,713.3365523,27.48064819,-0.208477159,1562.0352,1.27925,1.27925,47.57838767,55.46119858,0.274704216,0.900833333,0.342227052,2.74125,185.9731579,65.48596162,0.348945166,active
0.328451885,93.33071864,991.04,380.1753102,3012.7616,3.76375,3.76375,1155.732943,443.3535782,34.88785717,-1.110775596,683.8784,11.1069,11.1069,57.80739304,82.45075898,0.287921942,2.635,0.31214477,8.2044,321.7805113,93.33071864,0.376479919,active
0.349065619,96.57514204,778.24,298.5425749,2365.8496,1.618125,1.618125,907.5694277,348.1549571,39.00177877,-0.554259599,628.4288,4.3605,4.3605,94.4577373,89.44042909,0.182348747,1.97875,0.218397469,5.8735,314.4730818,96.57514204,0.36741778,active
0.527850667,99.58859152,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,48.34097798,-1.123487703,693.12,10.6957125,10.6957125,135.0967908,86.84061092,0.227205457,2.635,0.257530537,8.2044,293.8474863,99.58859152,0.532853357,active
0.392764698,98.58021371,738.72,283.3822098,2245.7088,1.15125,1.15125,861.4819177,330.4752132,36.79637353,-0.546446303,591.4624,3.3235,3.3235,86.44432062,91.83139604,0.351171494,1.57625,0.415217995,4.743,350.6989765,98.58021371,0.399753615,active
0.375193194,52.72894989,620.16,237.9011144,1885.2864,1.2575,1.2575,723.2193877,277.4359815,26.25588026,-0.543378309,545.2544,3.6465,3.6465,46.9952135,41.70776495,0.199031355,1.895,0.210453947,5.712,114.8692264,52.72894989,0.389118834,active
0.478423104,66.26436675,2256.64,873.852337,7762.8416,3.420833333,3.420833333,3006.052039,1164.051687,33.88708326,-1.020075829,2047.2128,10.3001125,10.3001125,65.83292906,56.89277152,0.181154639,2.651666667,0.198639921,8.5054,202.1720022,66.26436675,0.517885743,active
0.279598803,106.7352806,1836.96,711.3371158,6319.1424,3.27125,3.27125,2446.999678,947.566465,32.22495974,-1.112606684,1846.0416,9.1031,9.1031,56.02312725,90.61274959,0.33255946,2.77625,0.426059715,8.4753,295.2494476,106.7352806,0.314537436,active
0.188849107,79.56267708,1334.72,516.8516871,4591.4368,0.6425,0.6425,1777.969804,688.4939858,25.82021912,-0.221117623,1562.0352,1.8275,1.8275,42.34587921,72.60092497,0.174242643,1.0675,0.188762863,3.2895,284.9158389,79.56267708,0.214120383,active
0.45440108,59.2207325,994.08,381.3414922,3022.0032,1.66,1.66,1159.278136,444.7135585,28.15901657,-0.571678149,804.0192,4.777,4.777,53.89113598,52.26305705,0.293440982,2.40375,0.34792971,7.1655,161.1287097,59.2207325,0.467138093,active
0.393886901,102.919941,1351.92,523.512147,4650.6048,1.66,1.66,1800.881786,697.366331,31.71452281,-0.752729714,1562.0352,4.777,4.777,60.88528843,91.58779578,0.28784483,2.40375,0.343941771,7.1655,321.0319293,102.919941,0.426816362,active
0.416212372,107.2796984,0,0,0,1.618125,1.618125,0,0,52.22580083,-0.811598469,0,4.3605,4.3605,109.9035633,99.99724448,0.345477179,1.7775,0.41877884,4.93425,352.9723868,107.2796984,0.422816539,active
0.440694954,96.69769994,0,0,0,1.618125,1.618125,0,0,51.70373204,-0.803564993,0,4.3605,4.3605,127.3521849,87.56539781,0.340566393,1.7775,0.408890839,4.845,317.2096443,96.69769994,0.451006505,active
0.373251861,76.6971611,0,0,0,1.772083333,1.772083333,0,0,40.46827797,-96.21052208,0,4.386,4.386,86.49363252,66.64144497,0.151333291,1.9275,0.180408684,5.5505,229.2932487,76.6971611,0.390749316,active
0.30043041,100.8861829,0,0,0,1.428125,1.428125,0,0,42.05847374,-0.701579548,0,3.876,3.876,55.2132152,92.14293312,0.297648109,1.5875,0.356719615,4.386,331.7266377,100.8861829,0.351102261,active
0.40696979,65.78579349,413.44,158.6007429,1256.8576,1.39375,1.39375,482.1462585,184.957321,40.78522929,-0.693266846,425.1136,3.83775,3.83775,90.19124884,55.95968616,0.236526032,1.7125,0.28392921,4.93425,198.0729265,65.78579349,0.418117822,active
0.589860939,101.1990533,1106.56,424.4902237,3363.9424,3.3875,3.3875,1290.45028,495.0328297,44.30411106,-1.09384917,748.5696,10.0421125,10.0421125,110.9838707,86.50286502,0.274053121,2.3125,0.305531862,7.224,303.1584687,101.1990533,0.593300026,active
0.486345845,121.9822683,620.16,237.9011144,1885.2864,1.76625,1.76625,723.2193877,277.4359815,27.65835498,-0.5104757,545.2544,5.1,5.1,55.58771016,105.0441816,0,2.7225,0,8.1345,301.0056832,121.9822683,0.489656962,active
0.415358777,86.5845941,589.76,226.239295,1792.8704,1.2075,1.2075,687.7674569,263.8361784,26.74718671,-0.384136181,591.4624,3.3915,3.3915,43.4226061,71.23730899,0.198921203,1.6325,0.228010593,4.6835,180.944368,86.5845941,0.429200413,active
0.449052718,98.43105468,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,31.38592082,-1.075096874,683.8784,10.6957125,10.6957125,52.807277,83.15674457,0.367813641,2.635,0.436598621,8.2044,278.2053901,98.43105468,0.49978133,active
0.379735492,89.79505368,927.2,355.6854896,2818.688,1.55375,1.55375,1081.283888,414.7939919,30.13305221,-0.51489186,776.2944,4.454,4.454,54.36677208,75.07857349,0.208123998,2.085,0.229904319,6.1965,201.9226783,89.79505368,0.389875698,active
0.504912139,96.34765271,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,35.07057449,-1.075197698,683.8784,10.6957125,10.6957125,75.37380511,81.1728193,0.28989328,2.635,0.351326099,8.2044,273.8530291,96.34765271,0.529430649,active
0.36997543,113.2764707,738.72,283.3822098,2245.7088,1.66,1.66,861.4819177,330.4752132,33.41295727,-229.9260156,600.704,4.777,4.777,67.19578868,98.39661391,0.119932228,2.40375,0.151227819,7.1655,318.9693723,113.2764707,0.388018728,active
0.433461476,84.61841193,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,31.38592082,-1.075096874,683.8784,10.6957125,10.6957125,52.807277,73.91157165,0.375502056,2.635,0.457431191,8.2044,257.9176853,84.61841193,0.484653922,active
0.414564683,77.07326299,1527.36,591.4488378,5254.1184,3.6025,3.6025,2034.584002,787.8642518,34.89872539,-1.093701708,1656.704,10.6957125,10.6957125,53.80921009,65.45275253,0.303540062,2.635,0.35932043,8.2044,224.5337463,77.07326299,0.497818872,active
